Reservoir_name,Basin,subbasin,Agency_name,Lat,Long,Date,Year,Month,Full_reservoir_level,Live_capacity_FRL,Storage,Level
KANDALERU,East flowing rivers between Pennar and Kanyakumari Basin,NA,CWC,14.3333333,79.6166667,2025-02-26,2025,02,85.0,1.792,1.20649,81.525
KHANDONG,Brahmaputra Basin,NA,CWC,25.528424,92.632903,2025-02-02,2025,02,725.0,0.18,0.0855,718.05
KHANDONG,Brahmaputra Basin,NA,CWC,25.528424,92.632903,2025-02-08,2025,02,725.0,0.18,0.07376,716.9
KHANDONG,Brahmaputra Basin,NA,CWC,25.528424,92.632903,2025-02-10,2025,02,725.0,0.18,0.06988,716.5
KHANDONG,Brahmaputra Basin,NA,CWC,25.528424,92.632903,2025-02-11,2025,02,725.0,0.18,0.06804,716.3
KHANDONG,Brahmaputra Basin,NA,CWC,25.528424,92.632903,2025-02-13,2025,02,725.0,0.18,0.0635,715.8
KHANDONG,Brahmaputra Basin,NA,CWC,25.528424,92.632903,2025-02-16,2025,02,725.0,0.18,0.0587,715.25
KHANDONG,Brahmaputra Basin,NA,CWC,25.528424,92.632903,2025-02-17,2025,02,725.0,0.18,0.05573,714.9
KHANDONG,Brahmaputra Basin,NA,CWC,25.528424,92.632903,2025-02-21,2025,02,725.0,0.18,0.05082,714.3
KHANDONG,Brahmaputra Basin,NA,CWC,25.528424,92.632903,2025-02-28,2025,02,725.0,0.18,0.05325,714.6
Kabini Reservoir,Cauvery Basin,NA,CWC,11.95500864,76.2867207,2025-02-02,2025,02,696.66,0.444,0.36176,694.718
Kabini Reservoir,Cauvery Basin,NA,CWC,11.95500864,76.2867207,2025-02-03,2025,02,696.66,0.444,0.35935,694.673
Kabini Reservoir,Cauvery Basin,NA,CWC,11.95500864,76.2867207,2025-02-11,2025,02,696.66,0.444,0.34763,694.447
Kabini Reservoir,Cauvery Basin,NA,CWC,11.95500864,76.2867207,2025-02-22,2025,02,696.66,0.444,0.30894,693.691
Kadana Reservoir,Mahi Basin,NA,CWC,23.34196607,73.89320231,2025-02-01,2025,02,127.7,1.472,0.92371,124.99
Kadana Reservoir,Mahi Basin,NA,CWC,23.34196607,73.89320231,2025-02-03,2025,02,127.7,1.472,0.91437,124.89
Kadana Reservoir,Mahi Basin,NA,CWC,23.34196607,73.89320231,2025-02-05,2025,02,127.7,1.472,0.90499,124.77
Kadana Reservoir,Mahi Basin,NA,CWC,23.34196607,73.89320231,2025-02-12,2025,02,127.7,1.472,0.87167,124.41
Kadana Reservoir,Mahi Basin,NA,CWC,23.34196607,73.89320231,2025-02-13,2025,02,127.7,1.472,0.8673,124.36
Kadana Reservoir,Mahi Basin,NA,CWC,23.34196607,73.89320231,2025-02-15,2025,02,127.7,1.472,0.8564,124.23
Kadana Reservoir,Mahi Basin,NA,CWC,23.34196607,73.89320231,2025-02-18,2025,02,127.7,1.472,0.84117,124.06
Kadana Reservoir,Mahi Basin,NA,CWC,23.34196607,73.89320231,2025-02-22,2025,02,127.7,1.472,0.82591,123.85
Kakki Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,NA,CWC,9.30465879,77.16754045,2025-02-04,2025,02,981.46,0.447,0.27779,969.852
Kakki Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,NA,CWC,9.30465879,77.16754045,2025-02-05,2025,02,981.46,0.447,0.27666,969.743
Kakki Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,NA,CWC,9.30465879,77.16754045,2025-02-06,2025,02,981.46,0.447,0.27524,969.639
Kakki Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,NA,CWC,9.30465879,77.16754045,2025-02-09,2025,02,981.46,0.447,0.27128,969.304
Kakki Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,NA,CWC,9.30465879,77.16754045,2025-02-12,2025,02,981.46,0.447,0.26618,968.868
Kakki Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,NA,CWC,9.30465879,77.16754045,2025-02-22,2025,02,981.46,0.447,0.24806,967.258
Kallada Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,NA,CWC,8.92000098,77.12459672,2025-02-02,2025,02,115.82,0.507,0.40628,112.169
Kallada Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,NA,CWC,8.92000098,77.12459672,2025-02-04,2025,02,115.82,0.507,0.40151,111.929
Kallada Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,NA,CWC,8.92000098,77.12459672,2025-02-07,2025,02,115.82,0.507,0.39402,111.59
Kallada Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,NA,CWC,8.92000098,77.12459672,2025-02-16,2025,02,115.82,0.507,0.37096,110.438
Kallada Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,NA,CWC,8.92000098,77.12459672,2025-02-17,2025,02,115.82,0.507,0.3688,110.319
Kallada Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,NA,CWC,8.92000098,77.12459672,2025-02-18,2025,02,115.82,0.507,0.36628,110.179
Kallada Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,NA,CWC,8.92000098,77.12459672,2025-02-19,2025,02,115.82,0.507,0.36394,110.048
